,id,text,lemmas,pos
6828,409310829268709376,я слишком легко поддаюсь на уговоры купили сейчас билеты на концерт шнурова у моего билета номер интересно э,я слишком легко поддаваться на уговор купить сейчас билет на концерт шнуров у мой билет номер интересно э,NPRO ADVB ADVB VERB PREP NOUN VERB ADVB NOUN PREP NOUN NOUN PREP ADJF NOUN NOUN ADVB INTJ
6829,409311002757705728,сегодня с упустили мою любовь парень вышедший на проспекте вернадского я в тебя влюбилась,сегодня с упустить мой любовь парень выйти на проспект вернадский я в ты влюбиться,ADVB PREP VERB ADJF NOUN NOUN PRTF PREP NOUN NOUN NPRO PREP NPRO VERB
6830,409311045497659392,нормальность это очень скучно невыносимо скучно чертовски скучно хоть удавись х,нормальность это очень скучно невыносимый скучно чертовски скучно хоть удавиться х,NOUN PRCL ADVB ADVB ADJS ADVB ADVB ADVB PRCL VERB None
6831,409311086148874242,поубирала бабушке всю квартиру и я довольна но спина болит,поубирать бабушка весь квартира и я довольный но спина болеть,VERB NOUN ADJF NOUN CONJ NPRO ADJS CONJ NOUN VERB
6832,409311173532606464,данс баттл в плане б вход с чо стоит не знаю о о ка кобычно думаю,данс баттл в план б вход с что стоить не знать о о ка кобычно думать,NOUN NOUN PREP NOUN PRCL NOUN PREP NPRO VERB PRCL VERB PREP PREP PRCL ADVB VERB
6833,409311261797531648,последний день сессии прошел как то незаметно и быстро даже попрощаться с девочками не успела,последний день сессия пройти как то незаметно и быстро даже попрощаться с девочка не успеть,ADJF NOUN NOUN VERB CONJ CONJ ADVB CONJ ADVB PRCL INFN PREP NOUN PRCL VERB
6834,409311262972325888,стоит только подсесть на сериал начинается ломка потому что новая серия выйдет только в понедельник,стоить только подсесть на сериал начинаться ломка потому что новый серия выйти только в понедельник,VERB ADVB INFN PREP NOUN VERB NOUN ADVB CONJ ADJF NOUN VERB ADVB PREP NOUN
6835,409311440722743296,просто лежу на кровати и слушаю и на все остальное просто лень,просто лежать на кровать и слушать и на всё остальной просто лень,PRCL VERB PREP NOUN CONJ VERB CONJ PREP PRCL ADJF PRCL NOUN
6836,409311570397638656,удачи вам ребят хорошо выступите жаль что не приеду,удача вы ребята хорошо выступить жаль что не приехать,NOUN NPRO NOUN ADVB VERB PRED CONJ PRCL VERB
6837,409311932815273984,уаидел сьранную этикетку воскоещающий мерьвых с мятным вкусом причем это презирвотивы,уаидеть сьрать этикетка воскоещать мерьв с мятный вкус причём это презирвотив,VERB PRTF NOUN PRTF NOUN PREP ADJF NOUN CONJ PRCL NOUN
6838,409312059940438016,я что мне мешает раз посмотреть этот фильм да кто тебя ебет никто меня не ебет из серии сначала сказа,я что я мешать раз посмотреть этот фильм да кто ты ебета никто я не ебета из серия сначала сказ,NPRO CONJ NPRO VERB ADVB INFN ADJF NOUN PRCL NPRO NPRO NOUN NPRO NPRO PRCL NOUN PREP NOUN ADVB NOUN
